user,degree_w,betweenness,eigenvector
u_00978,20,3.130708892541529e-05,0.0020418013299425956
u_01337,10,2.732487097729471e-07,0.002038836800817071
u_02101,11,1.457132372466722e-05,0.0020369848272622625
u_01212,8,5.286186053971629e-05,0.0020363078445884276
u_01860,9,2.095593393918297e-06,0.0020304314467027144
u_01675,8,8.369339376226665e-06,0.0020296495930174287
u_01807,6,2.441721238099099e-06,0.002022291021869247
u_00594,13,2.034370991810125e-05,0.0020169314910209826
u_01439,3,4.351343227854129e-06,0.0020165213945461534
u_00843,19,5.9420309517997926e-05,0.0020160140574436245
u_01943,2,0.0,0.002011044119539998
u_01447,7,3.1718194786797893e-06,0.002010749445332226
u_01197,9,8.807049546174679e-07,0.002009150582648083
u_01614,6,1.445630691857226e-07,0.0020083188134115124
u_01897,6,3.6871489188016404e-07,0.002005550631585619
u_00679,18,6.881183315182332e-06,0.002005131369830775
u_00632,16,9.111184293780587e-06,0.0020003888288183547
u_01181,14,5.112409293648136e-06,0.0019971925222177743
u_02043,5,2.6666453335039985e-08,0.0019948475902369514
u_01511,13,5.559212027699473e-06,0.0019904651076573443
u_01427,10,6.606080402878049e-06,0.001984654278997789
u_01474,13,1.3433510982297607e-05,0.001983978938603829
u_01800,11,6.361561626291677e-06,0.0019812548589002005
u_01519,11,2.2884460208781456e-05,0.001975109800608321
u_01630,7,3.7761404331025018e-06,0.0019691890540820428
u_01204,9,1.6389293611217514e-06,0.0019658451691319232
u_01883,14,8.589814849604448e-06,0.0019611441805345705
u_01211,7,2.3196477949266186e-07,0.0019605833058746317
u_02158,7,4.147500307300183e-07,0.001959681673244013
u_01549,6,0.0,0.0019589135952798316
u_00952,16,3.5025711020016665e-05,0.0019577764027884736
u_01839,11,3.8414416864474474e-05,0.0019568644444345616
u_02058,11,5.811668175352726e-05,0.001943207375590282
u_01424,8,1.2569432239620663e-05,0.0019419723244031865
u_01392,6,0.0,0.001938438661367822
u_00874,17,1.8184026922654882e-05,0.0019382707117935336
u_01596,8,1.8768970923236042e-07,0.0019340800761835965
u_02114,10,1.3107162256685815e-05,0.001933941753192102
u_00579,23,3.611987991694312e-05,0.001930047147458103
u_00707,23,1.538138154587311e-05,0.0019295868412589658
u_01706,8,7.69358319697561e-06,0.0019288462358240583
u_00873,14,4.51525863496018e-06,0.0019283076429552916
u_01795,5,6.079951360389117e-08,0.001923479939621213
u_00891,11,1.3093935608117071e-05,0.0019214262293133684
u_00938,13,8.640812686792894e-06,0.0019204104330378551
u_01947,13,2.6033140858925987e-05,0.0019182082236528725
u_01993,10,7.356155110461532e-06,0.0019180304830240939
u_02126,5,0.0,0.0019099802079311687
u_02135,8,9.309549426499079e-07,0.0018941537505375668
u_01047,15,1.7722252391210444e-05,0.0018935715967275247
u_00939,8,3.122512035311267e-07,0.0018932988747874773
u_01330,5,2.7251003459424477e-06,0.001891767857732931
u_01668,9,6.445100109107616e-07,0.0018905321324423775
u_02047,7,6.2050056285187335e-06,0.0018875682765354665
u_01123,21,1.0166593075849277e-05,0.0018838042226503012
u_02159,11,1.909339751222012e-06,0.001882126504924605
u_01909,10,7.787321096210107e-06,0.0018800425128688708
u_01231,6,5.350353297599641e-07,0.0018796019679011493
u_00941,10,6.434742203023421e-07,0.0018795938382267052
u_01553,13,1.6216361654227767e-05,0.0018792658842803358
u_01820,6,0.0,0.001873373231838243
u_00448,29,4.340039757949941e-05,0.001867749884251591
u_01083,18,4.731577618921305e-05,0.0018669072382062459
u_01711,6,6.49839736910079e-07,0.001862472732820553
u_02093,8,5.81834307057559e-06,0.0018555979277260592
u_01383,14,2.674544984896964e-06,0.0018517555194535258
u_01746,4,0.0,0.0018485012214025634
u_01991,10,2.043956948997881e-05,0.0018418773720313942
u_02030,7,6.496429606144884e-08,0.0018381405319268164
u_01091,10,3.5544383343379336e-07,0.0018301065859623767
u_01195,20,1.147416942152387e-05,0.0018299962624707935
u_02142,6,1.5125467343246735e-06,0.001829510111107562
u_00725,11,2.3230281572464366e-06,0.0018289794812775316
u_00721,10,4.013261209961747e-05,0.001826112058004151
u_01365,13,1.089779473218534e-05,0.0018185463681824631
u_01187,15,1.9483404250056464e-05,0.0018182183933048413
u_02016,7,1.465430504426419e-06,0.001817605478962237
u_01781,5,1.4388647943073678e-06,0.001815782260410825
u_01787,7,5.826002091749961e-07,0.0018144779236905747
u_01165,12,3.4460127682300746e-07,0.0018127573122655736
u_01597,8,2.97312049332641e-06,0.0018117114997643813
u_01982,4,6.371284580150075e-05,0.0018115537671335282
u_01465,6,5.478376742315722e-08,0.0018067123701834065
u_02001,8,1.76786899612717e-05,0.0018035150668899423
u_01350,12,1.269170796522388e-05,0.001802945230582251
u_01319,14,8.907914294691597e-06,0.0018004574650752306
u_01843,5,1.0674460058864982e-07,0.0017985462179989228
u_02177,5,1.3739382085304882e-08,0.0017917300258691658
u_01796,7,9.270316716942988e-07,0.0017906029626588136
u_01510,15,6.460721493791577e-06,0.001781574825500917
u_01329,9,5.731055809685252e-06,0.0017792850538057346
u_01657,8,5.392905448480942e-07,0.001775399971194082
u_01637,9,9.020225430799745e-06,0.001772042270565377
u_01054,12,4.177828967377954e-06,0.001770781674158036
u_00825,13,1.0235011748605098e-05,0.0017695231503642309
u_01065,12,5.8920426157013625e-06,0.0017503322016440483
u_01568,8,4.5236965682514195e-06,0.0017495635333084085
u_02178,6,3.09564121140585e-07,0.0017467393114899304
u_01732,12,5.895032305443882e-07,0.001741280020537284
u_02105,7,2.4026620252730085e-06,0.0017396924755007678
u_01526,11,1.4307202583438167e-05,0.0017388095297428453
u_01258,15,7.331860539160187e-06,0.001735398664637884
u_01740,10,4.5393722390906036e-07,0.001733555069737722
u_01665,9,3.070226247275539e-06,0.0017253981370256247
u_01117,14,7.856413064037733e-06,0.0017203490791770383
u_01872,5,0.0,0.0017192163277893625
u_01357,14,4.413989033116418e-05,0.0017177709172064035
u_01653,10,1.6154238085820442e-05,0.0017123682348955899
u_01246,8,1.915422031079905e-07,0.0017115197601568263
u_01261,5,3.5499036564535565e-07,0.0017095806779020674
u_00868,20,9.455241602674541e-06,0.0017061693407704184
u_01742,4,1.5948270536541998e-05,0.001704640261249512
u_01320,11,6.399234563668152e-06,0.0017033030686687003
u_01069,13,9.662128695106438e-06,0.0016967770591335557
u_01219,15,2.646953120808331e-05,0.0016961627189971628
u_00696,15,2.139263982780926e-05,0.001692735305932527
u_01152,9,2.2491599736126276e-06,0.0016917558667505922
u_01761,13,1.321399699219642e-05,0.0016911046999640233
u_01485,10,1.413663337173555e-05,0.0016900477267261307
u_02056,8,1.5993921213886597e-05,0.0016895276422907004
u_01920,8,4.466881550290447e-06,0.0016885595761787396
u_01310,7,8.20007144044956e-07,0.001685280590298322
u_00895,12,9.90451225029966e-06,0.0016837016275406361
u_01969,4,2.793822748695439e-05,0.0016788641490463481
u_02078,6,4.204709798358378e-07,0.001667231695341552
u_01885,6,6.151552802223721e-07,0.0016646329873643696
u_01562,7,4.0727767968303903e-07,0.0016641094583075633
u_02127,6,0.000737800004782279,0.0016624158015030393
u_01780,8,1.619091484279321e-05,0.0016596464853150749
u_01990,7,1.4466037707446728e-06,0.0016562524263956325
u_02195,8,5.712887847270065e-06,0.0016556748315386725
u_01222,8,5.781699996273398e-06,0.0016527865171148222
u_01704,7,3.0726222368024686e-06,0.0016483296752766662
u_01845,5,6.248859125653063e-07,0.0016452911084244386
u_01932,11,3.843630544105617e-06,0.0016385828534494122
u_02076,16,2.4629802292475325e-05,0.0016373510201614556
u_02073,5,2.3749810001519987e-08,0.0016342474994999866
u_01635,6,3.296401612150326e-07,0.0016341183274839177
u_01791,8,6.51561669995999e-06,0.0016287850462774836
u_01038,7,1.7197085448868923e-06,0.0016278199894667576
u_01865,5,7.431434368304182e-08,0.0016268514314865038
u_01284,6,1.9199558162572795e-06,0.0016260253006443743
u_02099,9,3.7116685489409836e-07,0.001625694245451252
u_02110,7,4.2407298427941874e-07,0.0016199779989420774
u_01867,7,3.987221220045697e-06,0.001617010018089215
u_01633,5,7.110714527110302e-05,0.0016155247302993973
u_01612,10,1.6302327244699045e-05,0.0016139112800716863
u_01086,11,6.310426290411483e-06,0.001610109066527884
u_01412,14,4.1402386837237984e-05,0.0016094821274731982
u_01591,12,1.4161738876640131e-05,0.0016051721704510233
u_02121,12,1.6059895619320613e-05,0.001604674176044084
u_01149,10,2.4031210333577294e-06,0.0016023676711425633
u_02090,7,3.919931697799951e-06,0.0015967271533858403
u_01984,8,9.296494776287023e-06,0.0015965244646561386
u_01434,5,4.2221884447146643e-08,0.0015905490800525602
u_01677,8,6.741814197354553e-07,0.0015851735192114614
u_01483,12,8.923730010485818e-06,0.0015847988881736621
u_01937,15,5.0215454450940974e-06,0.0015847483323447327
u_01952,7,1.640033997830998e-05,0.0015771400023991363
u_01605,5,1.0685502449329532e-07,0.0015753774463683038
u_01837,10,1.1391154680026373e-05,0.0015743523112204576
u_02192,10,3.956003972492646e-06,0.0015691975486493664
u_01496,8,1.2453952058671856e-06,0.001569049086141595
u_01353,9,8.401044929255304e-07,0.00156830268984703
u_00822,21,1.0683535805228276e-05,0.0015670979809190191
u_01604,9,1.004840022148977e-06,0.0015607994388601306
u_01166,21,1.3715495109286853e-05,0.0015578985445386527
u_01458,13,4.864229696256971e-07,0.0015576188210968385
u_01751,7,4.227618423903894e-06,0.001556994228786309
u_00940,12,1.4638592691606883e-06,0.0015520308723708275
u_01375,7,3.093392162750196e-07,0.0015470998060790066
u_00774,19,7.147637456845986e-05,0.0015464789404739904
u_01979,9,3.5377668614578423e-06,0.0015431455599399899
u_01455,4,1.1526222544903836e-06,0.0015411133372099806
u_01683,11,1.2387952136715281e-05,0.0015357271960112627
u_02157,8,1.638595779065713e-06,0.0015309031644226841
u_01570,11,4.004111613076628e-06,0.0015305486489227992
u_01206,8,3.103769790006706e-05,0.001527258045823702
u_00993,9,5.33236041034825e-06,0.0015238396850056778
u_01227,8,4.97541624407463e-07,0.0015235405899811578
u_01298,10,1.3665724482892177e-06,0.0015232032748257094
u_01886,5,8.479688180108368e-07,0.0015228060010876935
u_01767,10,2.171891479216212e-06,0.001521350649056192
u_01749,9,2.581255256470939e-06,0.0015178587942887348
u_01318,13,3.6493682927341276e-06,0.0015161873752211818
u_01303,10,1.8260945658827746e-06,0.0015120303692413557
u_01313,20,5.063403237393617e-05,0.0015094975827355734
u_01032,12,5.725443512578898e-06,0.0015089412430195888
u_01270,15,2.2937219362783893e-05,0.0015065557960741677
u_02156,5,2.4095067282558453e-06,0.0014933412146479075
u_01792,12,0.00011799747172224501,0.0014890050638369302
u_01118,14,3.5954681291846494e-05,0.0014872282227621804
u_01880,17,3.45455651291207e-05,0.0014841531032245873
u_01696,13,2.5584742270846822e-05,0.0014831089382869598
u_01244,17,9.874792709106236e-06,0.0014748437706008982
u_01450,4,4.430178023272037e-08,0.001473778890416996
u_00716,11,1.021929524699295e-05,0.001472838672171981
u_02185,8,4.410458666628935e-06,0.001470659817299524
u_01075,9,1.6557284389147523e-06,0.0014611335325663008
u_01285,12,1.6271491193251424e-05,0.001457541989802256
u_01871,3,0.0,0.001454962359460991
u_00957,16,3.25058646519319e-05,0.001447134267613768
u_01505,8,1.531648736861199e-05,0.001446752462883047
u_01129,6,7.51240539581207e-07,0.0014452472642425692
u_01769,4,1.2430447404919925e-07,0.0014421585984353495
u_02052,8,2.7672340410640115e-05,0.0014385463256817986
u_01916,8,4.0697161830462905e-06,0.0014370630560684118
u_01737,9,4.737479527856471e-06,0.0014366892609880308
u_01893,8,3.777329959013343e-06,0.0014363040209993076
u_01933,8,6.870604499390785e-06,0.0014356656186409495
u_01956,10,7.196340518697196e-08,0.0014353034849194323
u_00845,8,8.34456987494829e-06,0.00143419218185969
u_01546,5,0.0,0.0014340566107211821
u_01846,10,2.213588182835704e-05,0.0014248983852452196
u_01875,5,2.598359612015012e-07,0.0014043438916312345
u_01473,10,1.5823113486266277e-06,0.0014007235527359282
u_02003,7,3.420784958164422e-06,0.0013988185611367367
u_02068,5,4.3761041792361597e-08,0.001395037786118143
u_01709,3,0.0,0.0013885958996007859
u_01492,5,8.024233597817593e-06,0.001387141978415462
u_01525,12,4.729522609854408e-06,0.00138691173769486
u_01260,10,7.556281543013731e-07,0.0013865156403818602
u_01461,7,7.377471888450255e-06,0.001382064903327056
u_01949,6,7.837670025243234e-06,0.0013795165651062141
u_01100,10,4.849593178388533e-07,0.0013771232923709604
u_00847,4,0.0,0.001373775175382208
u_01590,8,4.317689565413731e-06,0.0013732432248376222
u_01922,7,5.310116314707243e-07,0.0013655987974552745
u_01701,4,1.9652368033580984e-07,0.0013609205966073235
u_01822,6,1.7310746183645893e-06,0.0013599552047197075
u_00943,12,2.0110263994554826e-05,0.001356376559881457
u_01859,3,4.2221884447146643e-08,0.001355310785829787
u_01756,7,7.274114539182802e-06,0.0013523927811546848
u_02107,5,2.985466758153114e-07,0.0013507414760036158
u_01074,7,3.2980611450902246e-05,0.0013491068560940094
u_01705,12,1.0027148582274792e-05,0.0013447555378988758
u_01168,20,4.9472545580072734e-05,0.0013445636654633823
u_01852,4,2.2468074223660178e-07,0.001343442939209362
u_01891,7,2.9998990268324996e-05,0.001342251347112649
u_01718,6,3.651972332808252e-07,0.0013417432355882569
u_01128,6,2.1133280689467939e-07,0.0013416757061527375
u_01774,6,1.2190015669345841e-05,0.001336696898282555
u_01816,7,3.6686906259022323e-06,0.0013363975825557678
u_00851,5,1.672250391697582e-07,0.0013356720695264683
u_01812,5,4.665468563390101e-07,0.0013347701167555597
u_01475,3,9.952814306141351e-08,0.0013337846108413018
u_01429,8,1.5233020979040908e-06,0.0013300125953884239
u_02168,4,3.2409667061789586e-07,0.0013270066882520612
u_02166,8,1.1816374979277565e-06,0.0013239276685851858
u_02057,11,2.5581956522804344e-05,0.0013186446520123448
u_01900,3,0.0,0.001318627713783818
u_02077,14,5.075457047654157e-06,0.0013171960862075316
u_02197,9,6.818907845032903e-06,0.0013145186170297285
u_02038,5,1.4999694578355358e-06,0.0013122901528647148
u_01413,7,1.8030042819755555e-06,0.0013111318844275168
u_01421,6,3.1866484401217066e-07,0.0013108053102826032
u_02049,5,5.479562176563965e-07,0.0013103146405633876
u_01077,8,1.7886010758067782e-07,0.0013076751953095985
u_01694,7,7.297035354088421e-06,0.0013044127276852428
u_01563,3,0.0,0.0013041677498875303
u_01242,9,8.420988658236298e-07,0.0013009933442106577
u_00855,15,3.5771516059192797e-06,0.001295048449624466
u_01874,5,6.713837313211422e-08,0.0012937924407546487
u_01146,7,9.544009739328896e-07,0.0012930530922513907
u_01809,8,5.868202949935049e-06,0.0012915612800029005
u_01925,5,0.0,0.0012893203779485928
u_01093,12,2.5474996912130545e-05,0.0012829561105761479
u_01419,6,4.110459626499288e-06,0.0012810304720920751
u_02095,2,0.0,0.0012746349838773643
u_01966,4,0.0,0.0012735901868808754
u_02194,6,1.6521606957579122e-08,0.0012688183101788176
u_00691,14,8.353991066901988e-07,0.0012658514526575047
u_01541,9,1.9710407922865635e-06,0.0012647513355581196
u_01494,7,1.6735016139856103e-06,0.0012629656401604585
u_02196,6,1.47541594352877e-07,0.0012622467834530946
u_01540,7,2.756357513851955e-06,0.0012611020543293946
u_01191,5,2.808935920743868e-07,0.0012610046855866814
u_02131,5,1.4281529154350252e-06,0.001260032389800792
u_01601,23,6.830059543831208e-06,0.0012583990358599122
u_02106,4,1.5601753570013729e-07,0.0012497950742595106
u_01788,6,0.0,0.0012486611433567257
u_01727,8,3.6150159956486835e-06,0.001247460193192171
u_02118,6,7.72666893373733e-06,0.001246254125403557
u_01445,11,2.5127820426805416e-05,0.0012446363082221268
u_02039,5,0.0,0.001244373098680891
u_01154,7,6.020015902500547e-06,0.0012401288483117514
u_01687,4,2.7045708714811213e-06,0.0012369093106619
u_01779,5,4.631149669420881e-06,0.0012352232881487504
u_01777,9,9.956639309753958e-07,0.001234598378391876
u_01770,8,6.647191802508658e-06,0.001231416832495772
u_02164,12,5.0006946192591775e-05,0.0012264271568143868
u_02109,5,9.968672479143756e-06,0.0012201325706679138
u_01674,4,1.7949033333836143e-06,0.0012167823928352615
u_01799,7,2.825185911191533e-06,0.0012165523650814782
u_01910,7,9.929724191576996e-07,0.001216151303105174
u_01887,7,7.842069439508673e-07,0.0012160423277137484
u_01754,8,6.800901049867342e-06,0.0012153260889147604
u_01625,5,3.3043213915158244e-08,0.0012098366187945472
u_02149,4,2.7636142547223256e-08,0.0012094060939135819
u_00788,8,7.49605429141789e-07,0.0012092156924842713
u_01642,8,2.7569698921522424e-06,0.0012072130100854454
u_00673,13,7.92953362626689e-06,0.001206743391288096
u_01693,7,6.722606940695952e-06,0.001206125110964194
u_00984,8,5.805364427351475e-06,0.0011999339377612558
u_01140,8,1.785823275293838e-06,0.0011978507979767221
u_02066,7,8.436230818017614e-07,0.0011952679245732095
u_01772,4,1.1737026007845403e-06,0.001195266719631845
u_01725,12,5.712518146753059e-06,0.001190935842099272
u_01851,3,0.0,0.00119066852925532
u_02141,5,0.0,0.0011899159186615092
u_02137,9,2.578973758464827e-06,0.0011876217523155304
u_01457,5,2.8239403567664696e-06,0.001183867517874617
u_01088,6,2.863450481751888e-06,0.0011837144643797135
u_01873,3,0.0,0.0011813536916515763
u_01953,3,0.0,0.0011801553322634646
u_01965,4,5.685111507713202e-07,0.0011801531825048552
u_00497,14,4.893647800603667e-06,0.0011785398331733564
u_01409,9,8.089586461991015e-06,0.0011781596289686801
u_01866,4,4.2724083127454276e-07,0.0011774745791701994
u_00636,6,1.2186833169823027e-06,0.0011771190572420823
u_01172,4,5.293489990388534e-07,0.0011736535665354143
u_02021,6,2.6064717237510433e-06,0.001173560762578411
u_02117,5,2.791712997995998e-06,0.0011727656143341431
u_01311,5,0.0003006968223599252,0.0011682857483130324
u_02150,5,3.58132055578476e-08,0.0011663841601845847
u_01632,4,5.842856084188966e-07,0.0011655043067928697
u_01574,6,1.3983108983150922e-05,0.0011615636082390895
u_01896,7,7.59249177536108e-07,0.0011605920188713134
u_01224,3,0.0,0.0011585475419489324
u_01652,10,3.3982784491936955e-06,0.0011562193005573804
u_01557,7,2.9908577314719914e-06,0.0011481909644636462
u_01109,14,1.0151635669195812e-05,0.0011480115400955082
u_00953,11,8.06774630190953e-07,0.0011391587952318668
u_01456,12,7.050594901839626e-06,0.0011383363749129104
u_01977,8,1.4550690184258874e-06,0.001138189643334637
u_01585,6,1.7484932117735881e-06,0.001137985039238015
u_00571,18,2.6917716652991538e-05,0.0011374344296829061
u_01390,8,7.195490938612466e-07,0.0011373753211791802
u_02086,1,0.0,0.0011339049194599388
u_01560,1,0.0,0.0011339049194599388
u_01388,10,1.3862878035040787e-06,0.001126056107190798
u_01497,5,3.052247960196378e-07,0.0011238492356517914
u_01784,6,1.6665791874555468e-05,0.0011168802945023739
u_01551,7,1.1191704916612399e-06,0.0011131795068586299
u_01208,5,2.0871413378089485e-06,0.0011092104131577788
u_01626,6,1.0970995145489183e-05,0.0011071836283989315
u_02041,8,3.534879107366371e-07,0.0010988903778696196
u_01789,7,6.453587141814647e-07,0.0010832715906769997
u_01714,6,4.5332190244294567e-07,0.001074516185384267
u_01611,8,5.495649651566387e-07,0.0010726976847986085
u_01710,4,0.0,0.0010712638536517446
u_00761,12,1.0808050797538458e-05,0.0010695556695406855
u_01199,10,2.1943724852695675e-06,0.0010672349317536601
u_01681,9,1.3384814861093417e-06,0.0010669065263473252
u_01002,8,1.3666524189101868e-06,0.0010619146744761398
u_01583,9,2.579422529371453e-05,0.0010615283072273845
u_01619,5,4.4421247417477107e-07,0.001060158701772926
u_01667,5,0.0,0.0010594748434030888
u_02173,5,1.3804582181714249e-06,0.0010559259394925101
u_01730,9,4.13645013467922e-06,0.0010516055643855526
u_00720,9,6.531195537882562e-07,0.0010444771802844322
u_01325,5,2.0535534183413017e-06,0.0010438725523746455
u_00926,13,6.6095888130018255e-06,0.0010405655366139297
u_01040,8,1.6651259917788162e-06,0.001031343917489211
u_02048,10,7.539295058147363e-06,0.0010303152019885621
u_01175,13,1.081750368868175e-05,0.0010235087721726466
u_01988,3,6.121289197060396e-08,0.0010203630358004941
u_01451,9,3.4339730052981055e-06,0.0010189856802310972
u_01998,3,0.0,0.0010157919806619918
u_01354,5,0.0,0.0010099811368837243
u_00703,17,7.92806037322383e-06,0.0010087334998356648
u_01470,5,3.090607979976562e-07,0.0010078071761503483
u_02031,12,1.333423423906012e-05,0.0010034465146538467
u_00884,17,1.8469460965717273e-05,0.0010019398915056214
u_02044,5,1.9222926925334892e-07,0.0010008798552931016
u_01884,7,8.785059852743111e-07,0.000997563731896225
u_02171,5,1.7958380869907904e-06,0.0009964182679985808
u_01015,13,9.108142037467454e-06,0.0009949257888413575
u_01720,12,5.277537271330666e-06,0.0009920430546521816
u_01262,9,5.342086158825718e-06,0.0009876544110821355
u_01405,4,3.308946432035761e-05,0.0009864532665628852
u_01293,15,2.3208708265201734e-06,0.0009841659935250987
u_01348,4,3.8864688844942295e-06,0.000979383721725569
u_02174,9,7.466210044626964e-06,0.0009747024482334139
u_01898,12,8.497986447451001e-06,0.0009739964522201102
u_02092,2,0.0,0.0009731938868094533
u_01827,10,9.325852078967387e-07,0.0009551465582673566
u_01656,4,1.1609779156315974e-07,0.0009543757071111026
u_01901,5,2.926937372298592e-06,0.0009451728340048135
u_01853,10,1.1606251541785843e-05,0.000944702764648495
u_02129,8,1.2809056788522252e-06,0.0009389518891747874
u_01650,8,4.5516629835880925e-06,0.0009300475063723837
u_02025,5,7.964210204652021e-07,0.0009281237876569334
u_01556,6,8.481901399852142e-08,0.0009280493767730465
u_00736,3,0.0,0.0009237567266016694
u_02026,6,4.245654734551955e-07,0.0009236380499505239
u_01513,6,1.021997826034666e-06,0.0009201167452966068
u_01765,3,0.0,0.000918427592501441
u_01904,6,3.0280341371185974e-08,0.0009163478094495266
u_01448,13,2.8941031044481394e-05,0.0009115145025191639
u_01986,3,3.157438159364672e-07,0.0009067110549691902
u_01334,4,1.5330446627323351e-06,0.0009049467767482397
u_01995,11,1.1042017747250345e-05,0.0009045448900119694
u_00618,13,2.0170594731993523e-05,0.0008989087808446418
u_02069,4,8.683902944459855e-07,0.0008986700295937014
u_02023,2,0.0,0.0008986341931615087
u_01339,2,0.0,0.0008955544027180784
u_01490,16,1.0920529008553922e-05,0.000894721756366624
u_02193,4,4.739719074679041e-06,0.0008940268756334059
u_00823,12,3.897640931446117e-06,0.0008930972677259921
u_01644,9,1.661848177227771e-05,0.0008887285243485641
u_01864,2,0.0,0.0008835128104373115
u_01855,9,4.493243924763165e-07,0.0008821541373206765
u_01753,9,1.0695311998504563e-06,0.0008815228176745601
u_01744,2,1.5559531287195882e-06,0.0008798085834697142
u_01836,5,4.48745304820939e-07,0.0008728272485525806
u_01342,8,1.9862797370758806e-06,0.0008720573071647378
u_02072,6,1.3559540532751736e-06,0.0008699056648982819
u_02007,5,2.620941864624722e-07,0.0008582713705841126
u_01960,7,8.186979308944977e-06,0.0008505980826065157
u_02032,6,3.229569991699036e-07,0.0008499308733854276
u_02079,10,2.318167075198364e-06,0.0008488704167943346
u_01182,13,1.526471837689063e-05,0.0008434760359265466
u_01137,13,4.442072590133728e-06,0.0008422750667863239
u_01276,10,6.4556949506700644e-06,0.0008416394907823474
u_02006,8,2.8587790977449104e-06,0.0008390345767532072
u_01802,8,8.576002551176198e-07,0.0008384377476625514
u_01603,5,2.0504601659982223e-06,0.0008323045109616
u_02184,6,3.1328905629755147e-06,0.0008304359944491814
u_02136,7,8.522152327367926e-07,0.0008270454904572871
u_01051,5,1.4197911311995918e-07,0.0008221483046854802
u_01479,7,2.1589973742467496e-06,0.0008212990890113814
u_02151,9,3.791986669252634e-06,0.0008141413944613854
u_01467,10,5.950603973332624e-06,0.0008104920439444733
u_01408,8,7.75081998055636e-06,0.0008102886456787419
u_01881,5,1.49930658792967e-07,0.0008097879946708053
u_01810,9,2.0368101858879186e-05,0.0008069283302036403
u_01660,8,1.8005380432722707e-06,0.00080544182825957
u_01911,5,7.5012082142855846e-06,0.000801277798137941
u_01269,8,2.195863012960463e-06,0.0008008885442610492
u_01277,8,2.8486092559928403e-06,0.000798406025720596
u_01929,6,3.102016000198529e-08,0.0007966324633422172
u_01976,6,1.8116592667741212e-05,0.0007950888132377727
u_01664,6,2.7260405250765076e-06,0.0007944025508610489
u_01758,9,2.1455666710301757e-06,0.0007891798024904987
u_02009,6,1.5846423381624341e-06,0.0007890208255063302
u_01639,6,7.898020526344093e-07,0.0007888406510931988
u_02015,5,1.9871067035464915e-06,0.000786735231197867
u_01869,5,2.212548912312225e-06,0.0007765542091293168
u_01299,8,1.2256958220453214e-06,0.0007755816356645516
u_01565,7,2.377195139243611e-05,0.0007653013291280383
u_00907,10,2.21269005565346e-05,0.0007637283617270145
u_01259,9,3.901680985649179e-06,0.0007635330451551177
u_01185,10,1.7595867756019144e-06,0.000748020480358581
u_01808,6,1.8159777062203549e-06,0.0007478650516965794
u_01177,10,3.1880129846281367e-06,0.0007345347863367471
u_01698,8,4.111795086522198e-06,0.0007288276274327626
u_01939,4,3.0303646459717213e-07,0.0007277970839676131
u_00604,13,4.594559406663555e-05,0.000727557790417486
u_01829,2,0.0,0.0007250634179009698
u_01328,6,1.3891673840364157e-06,0.0007245247260949969
u_01842,10,2.3035476511292097e-05,0.0007238008831122576
u_01999,3,0.0,0.0007164523236571971
u_01690,3,2.3500261796718856e-07,0.0007080104846852559
u_01331,7,4.910040849588654e-06,0.0007073902168578383
u_01312,6,8.604551233904431e-07,0.0007064971906751082
u_02080,12,1.2580634474827393e-05,0.0007017596400580894
u_01895,9,4.924142932269527e-06,0.0006988526694935882
u_02040,10,7.776178202429926e-06,0.0006900242175925047
u_01538,5,9.79274118733877e-07,0.0006871354144197381
u_01975,2,1.3805829729419604e-06,0.0006868590944295388
u_01186,8,4.040866405322593e-06,0.0006792650335263188
u_01760,6,3.8237313024106836e-07,0.0006782342702067556
u_01428,3,0.0,0.0006781863489363148
u_01223,6,1.0248659202870363e-06,0.0006761559136295522
u_01436,9,2.384077174533352e-05,0.0006756754824533176
u_00592,10,1.86993879859895e-06,0.0006752855045012878
u_02084,8,2.311949440527218e-05,0.0006727958210477322
u_01659,8,2.5428246402107046e-06,0.0006660296678528789
u_01250,6,4.057049865211664e-06,0.0006649895036339029
u_01948,5,0.0,0.0006625275995239868
u_01138,5,1.178285147362232e-08,0.0006624249536765321
u_01539,9,4.200735242079386e-06,0.0006469486856167885
u_00871,8,4.069806636657493e-06,0.0006447528222710828
u_00967,7,5.094489240352816e-06,0.000641119176649859
u_01824,10,8.799314315688923e-06,0.0006330503028434694
u_00803,10,3.002786229822739e-07,0.0006275737759168993
u_02124,9,3.948799406357793e-06,0.0006271626917375358
u_01532,5,2.1278465395783805e-06,0.0006244065453283703
u_01503,5,2.0736307770754695e-06,0.0006237067235855278
u_00920,9,1.1828995633727067e-05,0.0006130110441500516
u_01527,3,0.0,0.00060777954576254
u_00900,9,6.923064017674267e-06,0.000602700306709827
u_01575,14,8.593979005473226e-06,0.000599974608404877
u_01798,6,4.3641646343420155e-07,0.0005947710749019625
u_01856,9,1.2832778676347199e-05,0.0005855401926749254
u_02140,1,0.0,0.0005851088085844986
u_01628,7,1.4796980755701247e-07,0.0005835722333477688
u_01495,8,4.143156280227735e-06,0.0005767637156908434
u_02115,7,2.637010960145292e-07,0.000576236983775329
u_01877,7,3.029232993090943e-06,0.0005724982426408842
u_01404,3,0.0,0.0005652219154325671
u_01719,4,1.64958337061639e-07,0.0005580503410176978
u_01598,4,2.956308064721025e-07,0.0005567196950171938
u_00965,12,3.308076563005844e-05,0.000556652416057909
u_01963,3,2.5778712773448603e-07,0.0005543182680366891
